Year;Code;1.a.2 health-expenditure-government-expenditure;2.3.1 agriculture-value-added-per-worker-wdi;3.8.1 healthcare-access-and-quality-index;4.3.1 gross-enrollment-ratio-in-tertiary-education;5.5.1 seats-held-by-women-in-national-parliament;6.4.1 water-productivity;7.2.1 renewables-share-final-energy;7.3.1 energy-intensity-of-economie;8.1.1 gdp-per-capita-worldbank;9.2.2 industry-share-of-total-emplyoment;9.4.1 cco2-intensity;9.5.2 researchers-in-rd-per-million-people;11.6.2 PM25-air-pollution;12.2.2 domestic-material-consumption-per-capita;12.5.1 municipal-waste-recycled;13.2.1 co-emissions-per-capita;15.1.1 forest-area-as-share-of-land-area;16.1.1 intentional-homicides-per-100000-people
2008;AGO;6.46450754;;;;37.2727272727273;;58.1079750373659;0.9542695844951542;7864.37457862612;37.259;0.286415243;;;4.12315;;1.174686763;58.76964947461298;
2009;AGO;6.35844866;;;;38.6363636363636;;55.7489765055489;1.0126196267430756;7643.49578596548;36.593;0.365025424;;;5.14554;;1.224371635;58.32442528274645;
2010;AGO;5.43233059;;37.7;;38.6363636363636;;54.1938366242148;1.0271991951322876;7692.43428623311;37.941;0.302169675;;33.7872471854573;4.79879;;1.235848262;57.87920109087993;
2011;AGO;5.58480061;;;6.94609022140503;38.1818181818182;;52.7156787625416;1.0266584754475483;7675.44608452759;37.709;0.246582943;52.4101905822754;33.1041946330203;4.91186;;1.252206845;57.4339760968958;4.3557855153
2012;AGO;5.57303128;;;;34.0909090909091;133.365226573414;52.245736309469;1.0714114102589454;8036.69240208792;38.868;0.264066906;;33.4154950593669;4.46498;;1.346206946;56.988751102911685;4.8470751765
2013;AGO;7.42322054;;;9.92356967926025;34.0909090909091;;50.6861160063949;1.0043323820310963;8140.52597328045;37.848;0.237346436;;34.6639225658386;5.17923;;1.27723328;56.543526108927566;
2014;AGO;5.0042944;;;;36.8181818181818;;50.7974606805424;1.0128343053117437;8239.8306720725;37.663;0.307283514;;32.9740250383699;4.75599;;1.642373469;56.09830111494346;
2015;AGO;;;40.7;;36.8181818181818;;49.5682103295777;1.001656097926729;8036.41089824639;37.256;0.229588007;;32.7298731438952;4.84784;;1.218585031;55.65307612095933;
2016;AGO;;;;;36.8181818181818;;;;7568.99816818809;37.355;0.230479378;;31.785388814817;4.88809;;1.18268317;55.207851126975214;
2017;AGO;;;;;30.4545454545455;144.07401520501;;;7310.89658895511;37.564;;;32.3885049076425;4.92302;;1.256693698;54.76262613299109;
2018;AGO;;;;;30.4545454545455;;;;6933.49993413352;;;;;;;1.222934275;54.31740113900698;
2019;AGO;;;;;30.0;;;;6670.33145836633;;;;;;;1.19466762;53.872176145022856;
2020;AGO;;;;;30.0;;;;6198.08384070806;;;;;;;;53.42695115103875;
2000;ATG;11.42215511;;60.3;;5.26315789473684;;0.0;0.9364818998426788;18313.3497055005;;;;21.9761180428363;5.36136;;3.856842105;21.477272727272727;6.5783414685
2001;ATG;10.74757146;;;;5.26315789473684;;0.0;0.9756078253134444;17207.6512135618;;;;;4.07635;;3.854337662;21.325;9.0659482982
2002;ATG;9.87861602;;;;5.26315789473684;217.666253426118;0.0;1.0111722223928836;17143.3260283248;;;;;3.40645;;4.227692308;21.172727272727272;6.3858591535
2003;ATG;11.88615893;;;;5.26315789473684;;0.0;1.030063485122604;17952.7791441441;;;;;2.73832;;4.452455696;21.020454545454548;6.3042957471
2004;ATG;10.6863954;;;;10.5263157894737;;0.0;1.0208771822819231;18743.286854691;;;;;2.09269;;4.58;20.868181818181817;4.9784061633
2005;ATG;12.08302914;;62.5;;10.5263157894737;;0.0;0.98236740118962;19683.5410828179;;;;22.1343296076435;1.9348;;4.613925926;20.71590909090909;3.6826986816
2006;ATG;10.07190438;;;;10.5263157894737;;0.0;0.9025497606051004;21848.8881268378;;;;;9.37732;;4.635180723;20.56363636363637;13.298676177
2007;ATG;10.80805582;;;;10.5263157894737;288.979100160697;0.0;0.8656492511343137;23510.7076526761;;;;;6.87153;;4.841714286;20.411363636363635;20.231110688
2008;ATG;12.26851746;;;;10.5263157894737;;0.0;0.8862379044386592;23131.577653176;;;;;3.79554;;4.914070588;20.259090909090908;18.736679392
2009;ATG;11.38425212;;;14.8100500106812;10.5263157894737;;0.0;1.0635347089295475;20047.716006336;;;;;1.05335;;5.095908046;20.106818181818184;18.445292416
2010;ATG;16.35557274;;64.9;16.2319602966309;10.5263157894737;;0.0;1.1614979741614275;18205.7385326292;;;;22.5288761062762;1.15695;;5.162909091;19.954545454545453;6.8158582301
2011;ATG;15.17565915;;;14.3683595657349;10.5263157894737;;0.0;1.1622932367901235;17605.1701396079;;;;23.1478617038523;3.61379;;4.981393258;19.80454545454545;
2012;ATG;17.15825866;;;23.4862403869629;10.5263157894737;264.587882652476;0.0;1.1493890503784994;17966.0643624765;;;;21.4710504378955;5.21151;;5.088888889;19.654545454545456;11.061090402
2013;ATG;16.28771257;;;;10.5263157894737;;0.0;1.1533827525261835;17642.860867551;;;;20.7353850736625;3.08503;;5.018086957;19.50454545454545;
2014;ATG;18.0845175;;;;11.1111111111111;;0.0;1.1143206527997065;18104.4073367164;;;;19.7255836182805;3.07776;;4.964129032;19.354545454545452;
2015;ATG;;;66.7;;11.1111111111111;;0.0;1.0810089939820562;18594.2616238259;;;;19.6963877942929;2.95855;;5.106212766;19.204545454545453;
2016;ATG;;;;;11.1111111111111;;;;19419.58079882;;;;18.4609303216643;2.83755;;5.168168421;19.05454545454545;
2017;ATG;;;;;11.1111111111111;308.407545835648;;;19840.2840357026;;;;18.6223428464755;2.71877;;5.168168421;18.904545454545456;
2018;ATG;;;;;11.1111111111111;;;;21030.3950717884;;;;;;;5.266395833;18.754545454545458;
2019;ATG;;;;;11.1111111111111;;;;21548.7250080262;;;;;;;5.075680412;18.604545454545452;
2020;ATG;;;;;11.1111111111111;;;;17956.315715683;;;;;;;;18.454545454545453;
2000;ARG;17.5926503;238583.504663335;63.5;53.1757392883301;26.4591439688716;;11.0779551321774;1.294446646142283;18625.2835537811;22.768;0.255580515;712.947021484375;16.7809479169912;9.33493;;3.860984161;12.196485535446104;
2001;ARG;17.14336091;197414.928290774;;58.3324890136719;;;13.0403729383893;1.2881416934161638;17610.7553863202;22.01;0.255245608;684.679748535156;;8.57712;;3.594912115;12.08087141766148;8.3942211703
2002;ARG;18.22622041;167234.503160311;;62.2330093383789;30.7392996108949;8.14822503886491;13.2879781249634;1.4050252166460655;15523.0387763102;20.281;0.274596795;688.397583007813;;8.10624;;3.301107903;11.96525729987686;9.4740840412
2003;ARG;17.27175452;116569.378490144;;64.807243347168;30.7392996108949;;12.5181285653079;1.3812976867854905;16714.6701331846;21.774;0.276449708;714.366333007813;;8.81677;;3.53473556;11.849643182092237;7.7898824786
2004;ARG;16.91734041;102599.575094821;;65.2363891601563;33.7254901960784;;8.34804553441832;1.3839891676587457;18032.6114274365;23.17;0.295194344;760.958679199219;;9.60033;;4.079896888;11.734029064307611;6.0739941344
2005;ARG;16.67158723;138112.929876665;65.3;63.7853698730469;36.1867704280156;;8.95760175539457;1.2786420091485668;19426.4401434847;23.518;0.276428425;814.091186523438;16.4030853648294;10.14498;;4.150726352;11.61841494652299;5.6514136093
2006;ARG;16.35093116;161677.048701842;;66.8311004638672;35.0194552529183;;10.1878410784258;1.286320191875308;20777.6527103251;23.755;0.276717895;885.771179199219;;10.38682;;4.444107712;11.502800828738366;5.3728853713
2007;ARG;15.36736969;194966.331406909;;66.3509063720703;40.0;11.2183959998886;8.88764897855596;1.1952260337195373;22424.1177287545;24.322;0.251074582;967.753173828125;;10.81603;;4.390831569;11.387186710953744;5.3900404903
2008;ARG;15.79489415;146852.470221904;;68.141357421875;40.0;;7.60968712045958;1.2091265112777825;23103.4565215341;24.121;0.253854251;1028.2587890625;;10.54243;;4.693263473;11.27157259316912;5.9156451949
2009;ARG;17.12723141;104234.056115304;;70.5332870483398;38.5214007782101;;8.57406117511144;1.2509228104104757;21519.8936160174;23.27;0.25859711;1032.76965332031;;10.38931;;4.420354223;11.155958475384498;6.5262306799
2010;ARG;14.07339845;140927.082858533;66.6;73.9392013549805;38.5214007782101;;8.96144595214523;1.180884821294157;23521.2701750961;23.34;0.241882301;1120.70751953125;16.8591006158722;10.40992;;4.566048905;11.040344357599874;5.8294564636
2011;ARG;11.81500096;265201.994312205;;77.4538879394531;37.3540856031128;;10.1168467244514;1.139049816833705;24647.6292739541;23.944;0.227600208;1177.00402832031;17.382982132833;10.63564;;4.604883204;10.958712897697582;6.0768872165
2012;ARG;8.7412893;236329.202149448;;78.9728775024414;37.3540856031128;11.7923201279744;9.86670170197468;1.1552379662653338;24118.8675158912;24.046;0.228776668;1199.40405273438;16.1350718237481;10.30169;;4.591422536;10.877081437795292;6.341726925
2013;ARG;7.72304601;259984.035237045;;79.986701965332;36.5758754863813;;10.2103228997482;1.1597625455577916;24424.1364465071;23.947;0.224500228;1193.85375976563;15.5973751475223;10.73704;;4.506391435;10.795449977893002;7.2803050637
2014;ARG;6.91697394;301905.834487184;;;36.5758754863813;;10.9019579336328;1.2067110675123152;23550.0990599374;24.699;0.230681425;1202.07067871094;14.4669804074766;10.89417;;4.425568882;10.713818517990711;7.5707989313
2015;ARG;;338735.911216713;68.4;;;;10.040077613914;1.2055847481395074;23933.8866120953;24.668;0.229006733;;14.6316258961135;11.00158;;4.465830667;10.63218705808842;6.5861232774
2016;ARG;;305181.31225101;;;35.7976653696498;;;;23189.5274451329;24.763;0.232841024;;13.7514440269638;11.10883;;4.388380068;10.593892622109191;6.0333095226
2017;ARG;;320541.488756747;;;38.1322957198444;12.1762521642945;;;23597.117752839;24.845;;;13.311833946835;11.20757;;4.26556078;10.55559818612996;5.2097151606
2018;ARG;;;;;38.9105058365759;;;;22759.3985583341;;;;;;;4.171003742;10.51730375015073;5.3244787387
2019;ARG;;;;;40.1574803149606;;;;22063.9043717551;;;;;;;3.995880976;10.4790093141715;
2020;ARG;;;;;40.8560311284047;;;;19686.523658911;;;;;;;;10.440714878192267;
2000;ARM;5.26357812;1873.38256569357;59.0;34.856559753418;3.05343511450382;;7.16426350401004;2.6097592334325777;4048.24990407114;18.526;0.354134566;;36.796446971455;4.50889;;1.137266124;11.683877766069546;2.9645585398
2001;ARM;7.6576139;2091.44378259276;;32.8143501281738;3.05343511450382;;5.41911266070411;2.371639206026741;4464.38583116475;17.238;0.339546151;;;4.80965;;1.157882989;11.676571829996488;2.8845971037
2002;ARM;7.02800385;2238.47499671719;;35.2386589050293;3.05343511450382;3.08501267409601;8.89936675468388;1.9601954188506057;5081.51855787396;16.962;0.273140993;;;5.01098;;1.014104483;11.669265893923429;2.274243435
2003;ARM;7.87952865;2474.67995820108;;36.2045211791992;4.58015267175572;;9.81161468294329;1.8148922535791028;5823.716092618;17.869;0.269011795;;;4.98097;;1.144983433;11.661959957850367;2.5182757234
2004;ARM;8.02397087;2937.05987894794;;36.7980499267578;5.34351145038168;;8.70790013353829;1.7370653898878308;6472.14199852835;17.535;0.269799704;;;5.29876;;1.229989004;11.654654021777311;2.7660074349
2005;ARM;10.23427085;3470.11153742513;60.0;38.3665885925293;5.34351145038168;;6.4911737973979;1.8296282175745533;7419.87119017403;18.318;0.286725536;;37.0687292358254;5.84471;;1.468020463;11.647348085704252;1.9454848316
2006;ARM;11.33176388;3695.59090690059;;41.7650184631348;5.34351145038168;;7.65283533358519;1.6460836424267051;8464.48572583781;18.797;0.251996054;;;6.58254;;1.488029074;11.640042149631192;2.6704517221
2007;ARM;10.41632671;4335.90064327616;;44.3306694030762;9.16030534351145;3.27602809592265;7.01726248020608;1.613545331843894;9708.41539720344;18.965;0.256440857;;;7.38226;;1.738905557;11.632736213558132;2.6256429842
2008;ARM;7.00308606;4391.89731852124;;46.596851348877;8.3969465648855;;6.4051674924082;1.589406706307573;10467.5298136022;19.8;0.257371496;;;8.28227;;1.917052957;11.625430277485073;3.336067533
2009;ARM;6.71988178;4404.30540936963;;49.1413383483887;9.16030534351145;;7.80055609506316;1.6084971506075718;9052.38354922249;17.051;0.214830852;;;8.16524;;1.51084903;11.618124341412011;3.3586164439
2010;ARM;6.96733436;3647.83814317361;63.7;50.6442985534668;9.16030534351145;;9.35981700562644;1.497427343291122;9286.19732701296;17.317;0.189349091;;37.5300409299361;8.21036;;1.478189086;11.610818405338954;1.9462596018
2011;ARM;7.39885161;4025.22356736472;;51.0014190673828;8.3969465648855;;8.00961530742766;1.5640401062552205;9725.27822960819;16.681;0.199860716;;38.6122752150667;8.55932;;1.727103928;11.603512469265894;2.4682465299
2012;ARM;7.43875474;4549.29326860947;;43.914478302002;10.6870229007634;3.53403456293342;6.56571131176592;1.5960098633891917;10397.654656654;17.692;0.221953787;;37.184484644841;9.29808;;1.993152566;11.596206533192834;2.2536273866
2013;ARM;7.27372925;4916.88775545396;;43.3109016418457;10.6870229007634;;6.7712176363861;1.508495964955765;10691.2767474722;17.012;0.20961485;;34.9372125951584;9.7467;;1.909939268;11.588900597119776;2.1742183944
2014;ARM;7.04461968;5530.00202509839;;44.2546081542969;10.6870229007634;;7.72473444046229;1.485384873789968;11019.838784895;16.529;0.205062099;;33.0859498151739;10.07153;;1.909308379;11.581594661046717;2.4721853397
2015;ARM;;6289.0419967638;67.5;;10.6870229007634;;15.7920038357833;1.495124232863488;11321.3325403745;15.91;0.181609674;;34.8814326393148;10.33386;;1.733549897;11.574288724973655;2.5636126292
2016;ARM;;6161.39971681151;;;10.6870229007634;;;;11303.0678498177;15.839;0.184324237;;32.2271677279368;10.71025;;1.757067779;11.56691253951528;2.9630669037
2017;ARM;;5770.39467155061;;;18.0952380952381;4.31575866147281;;;12115.1392902637;15.737;;;32.5281183420597;11.09318;;1.862426825;11.559536354056902;2.3770803273
2018;ARM;;;;;18.0952380952381;;;;12715.1089539751;;;;;;;2.132995596;11.552160168598524;1.693915557
2019;ARM;;;;;23.4848484848485;;;;13653.7633812861;;;;;;;2.030401285;11.544783983140148;
2020;ARM;;;;;23.4848484848485;;;;12592.6353675009;;;;;;;;11.537407797681771;
2000;ABW;;;;29.6560802459717;;;0.175266080777474;;41499.6385368811;;;;;;;26.13116484;2.333333333333333;
2001;ABW;;;;29.0558605194092;;;0.180523334514406;;39388.3526308389;;;;;;;25.8843871;2.333333333333333;4.3060758731
2002;ABW;;;;26.6979694366455;;;0.181390903251784;;37256.6597201842;;;;;;;25.648;2.333333333333333;5.2636011454
2003;ABW;;;;26.7562808990479;;;0.184549671202048;;37200.0588504797;;;;;;;26.40346392;2.333333333333333;4.1230312526
2004;ABW;;;;26.3044109344482;;;0.187054711226682;;39440.6678569856;;;;;;;26.42521212;2.333333333333333;2.0254395204
2005;ABW;;;;31.6834697723389;;;0.186599449708851;;39407.1909679879;;;;;;;27.18688;2.333333333333333;5.9983204703
2006;ABW;;;;30.903190612793;;;0.189937226776767;;39504.4687300445;;;;;;;26.88142574;2.333333333333333;4.9588416146
2007;ABW;;;;33.9261283874512;;;0.190059132428849;;40058.3133138128;;;;;;;27.93346535;2.333333333333333;2.9636654614
2008;ABW;;;;35.2404899597168;;;0.193546025766485;;39968.2786852008;;;;;;;26.3009901;2.333333333333333;4.9328150589
2009;ABW;;;;35.3623199462891;;;0.299773815834368;;35731.9896000615;;;;;;;26.01077228;2.333333333333333;3.9427512518
2010;ABW;;;;37.3577003479004;;;5.46471590573899;;34343.1513198843;;;;;;;24.57035294;2.333333333333333;3.9344907294
2011;ABW;;;;38.737621307373;;;5.661788374133;;35392.605185777;;;;;;;24.4985098;2.333333333333333;1.9598236159
2012;ABW;;;;37.7556915283203;;;6.85584956908594;;34732.4958463381;;;;;;;13.09079612;2.333333333333333;3.8999658753
2013;ABW;;;;17.0025901794434;;;6.88975298437996;;35980.1645924769;;;;;;;8.35961165;2.333333333333333;5.8159259439
2014;ABW;;;;16.9015998840332;;;6.9275015416327;;35875.6298298588;;;;;;;8.384923077;2.333333333333333;1.9272278754
2015;ABW;;;;;;;6.72674756598399;0.923484328865014;37715.9266182631;;;;;;;8.631538462;2.333333333333333;
2016;ABW;;;;;;;;;38314.8060318881;;;;;;;8.409752381;2.333333333333333;
2017;ABW;;;;;;;;;38897.122666275;;;;;;;8.723809524;2.333333333333333;
2018;ABW;;;;;;;;;;;;;;;;8.898433962;2.333333333333333;
2019;ABW;;;;;;;;;;;;;;;;8.665528302;2.333333333333333;
2020;ABW;;;;;;;;;;;;;;;;;2.333333333333333;
2000;AUS;16.00274234;47756.9726605611;83.7;67.0389099121094;22.972972972973;;8.42334065854783;1.8624330886327545;38343.002147534;21.778;0.514992682;3454.25927734375;10.8437236627653;45.53865;;18.44005181;17.136473904124014;1.9061225182
2001;AUS;15.69623806;49941.3683198125;;67.0050506591797;;;8.37028137206551;1.7873119123357084;38559.9041923683;20.958;0.515373463;;;46.07832;;18.63345574;17.10698880138117;1.8077929526
2002;AUS;16.45629398;54791.2721974437;;75.7524337768555;25.3333333333333;43.3579250012924;8.73872071261756;1.7813066549509535;39616.3360972665;21.079;0.500289428;3749.6953125;;43.49506;;18.6696328;17.07750369863833;1.8864651077
2003;AUS;16.32155531;47027.9253972992;;73.3942565917969;25.3333333333333;;7.15106567010273;1.7494192963231452;40298.8860528145;21.058;0.498283043;;;46.22361;2701000.0;18.84050234;17.048018595895485;1.5389191376
2004;AUS;16.94720969;60718.2361360358;;71.6984329223633;24.6666666666667;;6.68042572078818;1.7082565635046745;41449.8419535385;21.4;0.495737545;4062.525390625;;44.35187;;19.27591157;17.018533493152642;1.3229606511
2005;AUS;16.94705394;63928.8037627055;86.2;72.2919235229492;24.6666666666667;;6.71197454696042;1.6669839271859417;42217.136349705;21.4;0.467933964;;10.597133611302;45.16688;;19.15424223;16.989048390409803;1.2835416313
2006;AUS;17.13257779;66862.1020873121;;71.4829177856445;24.6666666666667;;6.85326682346818;1.6856429575295542;42761.4056075413;21.321;0.466366563;4231.77880859375;;42.12716;;19.1308899;16.95956328766696;1.368975412
2007;AUS;17.48171484;57151.8630274453;;72.5199508666992;26.6666666666667;65.7533252943598;6.95158629028628;1.68030417386585;44128.727085347;21.321;0.455920708;;;43.9555;;19.11658352;16.930078184924117;1.2191426043
2008;AUS;17.20871916;60783.9187354412;;72.9185409545898;26.6666666666667;;6.78956927368411;1.680175970306301;44835.3614074555;21.622;0.433924256;4335.39013671875;;42.21652;;18.95825084;16.900593082181274;1.2234971646
2009;AUS;16.77921974;72284.3911060947;;76.7653732299805;27.3333333333333;;7.11282715112279;1.6556732966530865;44771.4842140369;21.128;0.439550516;;;42.36175;5751000.0;18.73308482;16.87110797943843;1.2091480371
2010;AUS;17.11436101;70356.5028786555;88.2;80.9170837402344;24.6666666666667;;8.10902729265093;1.6288383735076817;44991.7837148741;20.948;0.407950502;4530.72802734375;10.6188794048093;40.65878;;18.30299251;16.841622876695588;1.042668759
2011;AUS;17.65066229;82077.6904907286;;83.4707565307617;24.6666666666667;;8.25618114983427;1.599906956165205;45463.6819958564;20.06;0.392400735;;11.0472649248094;40.81416;6341000.0;17.93294689;16.9338847272888;1.1003637323
2012;AUS;17.31142544;82435.4425207907;;85.4139175415039;24.6666666666667;79.1494248662311;8.247109347095;1.52454230067104;46427.3681999004;19.799;0.398535531;;10.5370899888968;39.88603;;17.74826415;17.026146577882013;1.0609523222
2013;AUS;17.31142544;86706.8484898209;;86.5545501708984;26.0;;9.08848190986827;1.4850357893689814;46814.7415105804;22.43;0.394003148;;9.987683889602;39.74558;;17.11215562;17.118408428475227;1.0535408605
2014;AUS;17.31142544;81236.9015578721;;;26.0;;9.27819845713441;1.4308287233794632;47289.9646101072;22.1;0.38638911;;9.49297875176193;38.84702;;16.70269927;17.210670279068438;1.0298169731
2015;AUS;;85599.2491493963;89.8;;26.6666666666667;;9.18050295980786;1.3975443023624754;47636.319641906;21.762;0.382433102;;9.32001528859246;38.64803;5547000.0;16.77898868;17.30293212966165;0.9861067998
2016;AUS;;79292.7371934666;;;28.6666666666667;;;;48197.431189174;21.39;0.384141618;;8.61450892396923;38.29476;;16.94067226;17.326608615162208;0.93559210822
2017;AUS;;92681.5854031825;;;28.6666666666667;86.4937303952343;;;48482.6474614392;21.167;;;8.55032440147794;37.92564;;16.88417442;17.350285100662763;0.82571952813
2018;AUS;;;;;28.6666666666667;;;;49151.6887104846;;;;;;;16.70631966;17.37396158616332;0.89163240342
2019;AUS;;;;;30.4635761589404;;;;49455.5385080697;;;;;;;16.30820406;17.39763807166388;
2020;AUS;;;;;30.4635761589404;;;;48697.8370282475;;;;;;;;17.42131455716444;
2000;AUT;14.50897578;21331.7021942434;81.6;56.5725784301758;26.775956284153;;26.3878560380378;1.0751369542240004;46403.2776992589;30.069;0.22973225;;15.3553628184252;13.86003;1129000.0;8.199639113;46.51163354338342;1.0162002142
2001;AUT;14.6277761;21996.4924524561;;56.8060417175293;26.775956284153;;25.4836790363306;1.1209366234196954;46811.746772924;29.419;0.247712367;;;13.87078;1125000.0;8.656779452;46.542001938923896;0.86443711868
2002;AUT;15.01069523;21530.1750746559;;46.5351600646973;;96.8373669578284;24.6848696982507;1.1125959387499695;47351.3346982706;28.878;0.24629713;2972.88940429688;;13.87216;1115000.0;8.841746004;46.57237033446437;0.79907523638
2003;AUT;15.07468594;21851.5217860883;;46.4235191345215;33.879781420765;;22.5787940830621;1.168440125266394;47564.8638976916;29.01;0.26469028;;;14.96101;1110000.0;9.485598337;46.602738730004845;0.61155683412
2004;AUT;14.4934811;27636.4522027031;;47.2003898620605;33.879781420765;;23.2193672987658;1.154517324452754;48563.5886574222;26.799;0.256351125;3166.57202148438;;15.54626;1116000.0;9.452889254;46.63310712554532;0.71804021269
2005;AUT;15.66748852;24255.5629058135;84.2;47.7822418212891;33.879781420765;;24.1744174208452;1.160196909000618;49316.2647023136;27.575;0.253821897;3457.2060546875;15.592062647125;16.48988;1179700.0;9.594430821;46.6634755210858;0.65425552022
2006;AUT;15.74624548;23594.0026785589;;49.413028717041;32.2404371584699;;26.254262515098;1.1262840017906974;50767.8484448075;28.163;0.236610243;3530.9453125;;16.72942;1258500.0;9.281632951;46.69384391662627;0.73623970999
2007;AUT;15.99877963;23880.7618428071;;51.2285194396973;32.7868852459016;111.882764831674;28.6009320732652;1.074617256855965;52489.7572106205;27.328;0.220363763;3815.74438476563;;15.91778;1318000.0;8.932233341;46.72421231216675;0.54127322618
2008;AUT;16.20703242;26432.2017942048;;56.1499786376953;27.3224043715847;;29.3561662009359;1.064877966567428;53089.8763414956;26.274;0.215170775;4141.9248046875;;17.45617;1476000.0;8.821434308;46.75458070770722;0.69531650388
2009;AUT;16.09120887;24387.6573256445;;60.7165794372559;27.8688524590164;;30.5143889874151;1.0454276374294855;50957.6063796813;25.0;0.200874845;4145.7001953125;;15.38374;1491900.0;8.060903858;46.784949103247705;0.60912556084
2010;AUT;15.90639731;23406.0680171648;86.1;68.732177734375;27.8688524590164;;30.6592165744001;1.0966110994952778;51769.1455641151;24.825;0.211178419;4359.02783203125;15.1491399543527;15.24998;1272200.0;8.56264459;46.815317498788175;0.68965968267
2011;AUT;16.18287608;27966.8490788654;;71.0109024047852;27.8688524590164;;30.9885937243849;1.036103083205137;53102.950844304;26.048;0.19970926;4405.95263671875;15.5733709260358;16.8162;1145600.0;8.268067305;46.85891904992729;0.88720637757
2012;AUT;16.29661859;27195.5162489292;;72.3148803710938;27.8688524590164;116.358605662043;33.4265374778104;1.0237608323191052;53221.0786648309;26.226;0.18413451;4653.26806640625;14.282332052066;15.87179;1168000.0;7.905092449;46.902520601066406;0.92916799475
2013;AUT;16.33091808;26832.8905909366;;80.3867874145508;33.3333333333333;;34.6806004056175;1.0350393123095236;52921.8171022969;25.906;0.184091549;4763.25927734375;14.0816134772545;15.23572;1202400.0;7.917916082;46.946122152205525;0.72462150506
2014;AUT;16.27325511;26123.9914235145;;79.9986419677734;32.2404371584699;;35.3942733418568;0.9876780439198976;52857.0563215416;25.751;0.166021832;4814.5478515625;13.3792279402368;15.59891;1231000.0;7.438703076;46.98972370334464;0.52233231827
2015;AUT;;27433.4903772395;88.2;;30.6010928961749;;34.3949917477854;1.0023276651930046;52798.0994607541;25.73;0.170393925;;13.5410951655305;15.52005;1240500.0;7.637197488;47.03332525448376;0.53003531533
2016;AUT;;28957.3076947278;;;30.6010928961749;;;;53269.3062047537;25.7;0.169904468;;12.5968160524095;15.64063;;7.67260375;47.076854095976735;0.65162919875
2017;AUT;;29814.2983602691;;;34.4262295081967;123.59724932301;;;54169.9639937065;25.582;;;12.4779667308248;15.77864;;7.894428571;47.12038293746971;0.79365961209
2018;AUT;;;;;34.4262295081967;;;;55297.6182880367;;;;;;;7.504181532;47.16391177896268;0.96722860774
2019;AUT;;;;;39.344262295082;;;;55833.3156857561;;;;;;;7.648815522;47.20744062045565;
2020;AUT;;;;;39.344262295082;;;;51935.6038618156;;;;;;;;47.25096946194862;
2000;AZE;5.35368344;1444.74569325317;53.6;;;;2.06564607499202;3.6604502658882594;4063.47164104466;10.878;1.409415157;;22.8807720019118;3.70969;;3.632441216;11.942851612591031;2.7823113448
2001;AZE;5.57275542;1595.28396491151;;;10.4838709677419;;1.75252349067175;3.3746302695942227;4431.28987324473;10.789;1.268546423;;;3.98811;;3.512587532;11.997622849676995;2.6594138676
2002;AZE;5.15132003;1685.9520552004;;;10.4838709677419;1.59402191024245;2.35189856073918;3.081817140708157;4813.50418477741;11.489;1.235343168;;;4.55106;;3.581232693;12.05239287701725;2.5612943719
2003;AZE;4.80265595;1781.56952839385;;;10.4838709677419;;2.94478210619856;2.9150171530938573;5264.84052596649;11.403;1.193754984;;;5.07024;;3.663046765;12.107164114103217;2.1886200607
2004;AZE;5.92115217;1774.65243448743;;;10.4838709677419;;3.07078446344723;2.7816649700161404;5701.90326352629;11.9;1.156708761;;;6.02568;;3.796679134;12.161934141443467;2.3789972183
2005;AZE;5.15284585;1768.40910049024;55.4;;13.0434782608696;;3.3651961564827;2.3110170149306777;7222.03607503781;12.012;0.84178014;;22.8657059913323;6.73828;;4.015273451;12.216705378529433;2.2486095512
2006;AZE;4.27429355;1772.49502092958;;19.7894592285156;11.2903225806452;;2.86158684991581;1.6933517291468163;9605.09610840819;12.354;0.668828921;;;7.15316;;4.531703824;12.271476615615397;2.2015832164
2007;AZE;4.56771056;1842.8981796928;;19.3645992279053;11.3821138211382;3.40215947857826;3.78869994993945;1.2396104460135495;11914.994832597;12.625;0.376133215;;;7.2308;;3.491329207;12.326246642955647;2.1663785612
2008;AZE;3.07215385;1833.08168007616;;19.0478897094727;11.3821138211382;;3.08630745943865;1.230857787919715;12903.1519167445;12.13;0.396583519;;;8.10129;;4.018431195;12.381017880041616;2.1764095568
2009;AZE;4.53831434;1905.25995134055;;19.057710647583;11.3821138211382;;3.2691447294693;1.00795586756846;13822.0911094279;12.7;0.333476124;;;7.72349;;3.569770282;12.435787907381869;
2010;AZE;4.21557212;1803.3852502883;59.9;19.2600402832031;16.0;;4.44973428535868;0.9329760736238396;14312.7561158751;13.7;0.266372939;;23.0476012009805;7.49671;;3.391595217;12.490559144467833;2.2806620341
2011;AZE;3.65643773;1892.45369699025;;19.647310256958;16.0;;3.55633258575353;1.010880464494658;13905.2457636452;14.086;0.225860932;;23.6298687996479;8.06115;;3.605477367;12.600385908881954;
2012;AZE;3.805179;1986.99947463781;;20.4384593963623;16.0;4.44647102104259;2.84552187217877;1.0781454764365108;14023.9807176578;14.271;0.23365576;;22.1808103351695;8.39509;;3.782877928;12.710211463550362;2.18032261
2013;AZE;3.4957035;2077.18137312267;;21.4404296875;15.5737704918033;;2.52609484041716;1.0331150862860996;14652.7042457179;14.375;0.241196274;;22.2787804649609;8.72032;;3.752227597;12.82003822796448;2.354704353
